Location,Fighter 1,Fighter 2,Fighter_1_KD,Fighter_2_KD,Fighter_1_STR,Fighter_2_STR,Fighter_1_TD,Fighter_2_TD,Fighter_1_SUB,Fighter_2_SUB,Weight_Class,Method,Round,Time,Event Name,Winner,year,month,day
91,794,745,0.0,0.0,40.0,34.0,4.0,0.0,0.0,0.0,6,69,3.0,311,102,793,2015,6,13
91,241,189,0.0,0.0,17.0,21.0,4.0,0.0,0.0,0.0,10,69,3.0,311,102,240,2015,6,13
91,541,428,0.0,0.0,60.0,34.0,0.0,6.0,1.0,0.0,2,69,3.0,311,102,540,2015,6,13
103,356,2114,1.0,0.0,12.0,3.0,0.0,0.0,0.0,0.0,7,13,1.0,23,299,355,2015,6,6
103,156,1509,0.0,0.0,5.0,8.0,0.0,0.0,1.0,0.0,4,43,1.0,125,299,155,2015,6,6
103,459,2257,2.0,0.0,27.0,6.0,1.0,0.0,1.0,0.0,6,14,1.0,169,299,458,2015,6,6
103,201,2107,1.0,0.0,41.0,39.0,0.0,6.0,1.0,0.0,2,13,3.0,261,299,200,2015,6,6
103,102,1077,2.0,0.0,16.0,1.0,0.0,0.0,0.0,0.0,0,13,1.0,108,299,102,2015,6,6
103,528,56,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0,13,1.0,16,299,527,2015,6,6
103,1485,597,1.0,0.0,23.0,6.0,3.0,0.0,0.0,0.0,4,9,2.0,43,299,1480,2015,6,6
103,1247,274,0.0,0.0,15.0,2.0,0.0,0.0,0.0,0.0,10,3,1.0,311,299,1244,2015,6,6
103,286,418,0.0,0.0,32.0,28.0,4.0,0.0,0.0,0.0,6,69,3.0,311,299,285,2015,6,6
103,768,1212,0.0,0.0,67.0,63.0,0.0,2.0,3.0,0.0,6,43,3.0,309,299,767,2015,6,6
103,667,1810,0.0,0.0,67.0,47.0,0.0,3.0,0.0,0.0,7,32,3.0,311,299,666,2015,6,6
103,827,1349,0.0,0.0,2.0,3.0,1.0,0.0,2.0,0.0,0,58,1.0,165,299,826,2015,6,6
63,230,2102,1.0,0.0,75.0,34.0,2.0,0.0,0.0,1.0,10,3,2.0,311,299,229,2015,5,30
63,253,1665,1.0,0.0,64.0,37.0,1.0,2.0,2.0,1.0,2,43,3.0,81,299,252,2015,5,30
63,50,1231,0.0,0.0,3.0,7.0,3.0,0.0,1.0,0.0,10,58,1.0,182,299,50,2015,5,30
63,522,1916,0.0,0.0,46.0,35.0,0.0,0.0,0.0,0.0,5,69,3.0,311,299,521,2015,5,30
63,530,1680,0.0,0.0,66.0,25.0,0.0,4.0,0.0,0.0,6,69,3.0,311,299,529,2015,5,30
63,385,2234,0.0,0.0,25.0,22.0,0.0,0.0,0.0,0.0,10,5,2.0,108,299,384,2015,5,30
63,1401,491,0.0,0.0,5.0,5.0,0.0,3.0,1.0,0.0,2,31,1.0,222,299,1397,2015,5,30
63,866,2248,1.0,0.0,21.0,28.0,4.0,0.0,0.0,0.0,3,69,3.0,311,299,865,2015,5,30
63,1228,682,0.0,0.0,41.0,57.0,6.0,0.0,0.0,0.0,10,32,3.0,311,299,1225,2015,5,30
63,1172,1379,1.0,0.0,39.0,7.0,3.0,0.0,0.0,0.0,2,14,2.0,25,299,1170,2015,5,30
63,855,699,0.0,0.0,41.0,13.0,3.0,0.0,0.0,0.0,14,69,3.0,311,299,854,2015,5,30
63,1579,1390,1.0,0.0,26.0,21.0,0.0,0.0,0.0,0.0,10,14,1.0,309,299,1574,2015,5,30
79,361,146,0.0,1.0,23.0,23.0,3.0,1.0,3.0,0.0,5,58,3.0,170,101,360,2015,5,23
79,287,2215,0.0,0.0,46.0,18.0,1.0,0.0,0.0,0.0,7,14,1.0,184,101,286,2015,5,23
79,441,1106,0.0,0.0,71.0,72.0,0.0,0.0,0.0,0.0,6,9,2.0,295,101,440,2015,5,23
79,93,2159,1.0,1.0,51.0,15.0,0.0,0.0,0.0,0.0,4,14,1.0,292,101,93,2015,5,23
79,831,1109,0.0,0.0,63.0,42.0,4.0,0.0,0.0,0.0,3,69,3.0,311,101,830,2015,5,23
79,781,2287,0.0,0.0,31.0,37.0,2.0,0.0,0.0,0.0,3,69,3.0,311,101,780,2015,5,23
79,442,1184,0.0,0.0,30.0,20.0,1.0,0.0,1.0,0.0,10,35,3.0,144,101,441,2015,5,23
79,1318,2181,0.0,0.0,45.0,43.0,1.0,1.0,0.0,0.0,7,32,3.0,311,101,1314,2015,5,23
79,317,1578,0.0,0.0,26.0,16.0,2.0,0.0,0.0,2.0,10,69,3.0,311,101,316,2015,5,23
79,643,1344,0.0,0.0,32.0,7.0,3.0,0.0,1.0,0.0,6,58,2.0,169,101,642,2015,5,23
79,877,1179,0.0,0.0,64.0,35.0,1.0,1.0,0.0,0.0,3,69,3.0,311,101,875,2015,5,23
88,536,2182,0.0,0.0,83.0,48.0,5.0,0.0,0.0,0.0,2,69,5.0,311,299,535,2015,5,16
88,555,453,0.0,0.0,56.0,9.0,4.0,0.0,0.0,0.0,7,69,3.0,311,299,554,2015,5,16
88,1070,1393,0.0,0.0,35.0,42.0,9.0,1.0,0.0,0.0,7,69,3.0,311,299,1068,2015,5,16
88,1213,866,0.0,0.0,43.0,15.0,2.0,0.0,0.0,0.0,10,14,2.0,95,299,1211,2015,5,16
88,1300,2274,0.0,0.0,12.0,29.0,6.0,2.0,0.0,1.0,2,32,3.0,311,299,1296,2015,5,16
88,973,1464,0.0,0.0,27.0,32.0,7.0,0.0,0.0,0.0,2,32,3.0,311,299,971,2015,5,16
88,805,2070,1.0,0.0,13.0,12.0,0.0,1.0,1.0,0.0,6,58,1.0,247,299,804,2015,5,16
88,886,2296,0.0,0.0,20.0,20.0,3.0,1.0,1.0,0.0,6,69,3.0,311,299,884,2015,5,16
88,974,603,1.0,0.0,13.0,6.0,0.0,0.0,0.0,0.0,10,14,1.0,96,299,972,2015,5,16
88,588,1905,0.0,0.0,46.0,18.0,2.0,0.0,0.0,0.0,0,13,2.0,310,299,587,2015,5,16
88,800,1871,1.0,0.0,23.0,27.0,1.0,2.0,3.0,0.0,3,58,2.0,204,299,799,2015,5,16
88,1673,1676,0.0,0.0,9.0,52.0,1.0,0.0,0.0,0.0,3,32,3.0,311,299,1668,2015,5,16
2,1519,1469,0.0,0.0,113.0,33.0,6.0,0.0,0.0,0.0,4,14,5.0,178,299,1514,2015,5,9
2,1378,253,1.0,0.0,10.0,2.0,0.0,0.0,0.0,0.0,7,13,1.0,39,299,1374,2015,5,9
2,1453,150,0.0,0.0,20.0,3.0,0.0,0.0,0.0,0.0,5,14,1.0,51,299,1448,2015,5,9
2,685,923,0.0,0.0,10.0,4.0,0.0,1.0,1.0,0.0,6,43,1.0,304,299,684,2015,5,9
2,357,838,1.0,0.0,21.0,32.0,0.0,2.0,0.0,0.0,2,9,2.0,264,299,356,2015,5,9
2,949,1135,0.0,1.0,31.0,23.0,0.0,2.0,0.0,2.0,10,32,3.0,311,299,947,2015,5,9
2,1431,510,1.0,0.0,8.0,2.0,0.0,0.0,0.0,0.0,7,13,1.0,44,299,1427,2015,5,9
2,150,1360,0.0,0.0,21.0,7.0,0.0,1.0,1.0,0.0,14,58,1.0,260,299,149,2015,5,9
2,182,654,0.0,2.0,42.0,25.0,1.0,1.0,1.0,1.0,7,43,2.0,305,299,181,2015,5,9
2,43,1234,0.0,0.0,44.0,81.0,2.0,2.0,2.0,0.0,14,36,3.0,206,299,43,2015,5,9
2,192,2204,0.0,0.0,42.0,59.0,6.0,1.0,1.0,1.0,10,69,3.0,311,299,191,2015,5,9
2,155,99,2.0,0.0,27.0,15.0,0.0,1.0,0.0,0.0,3,13,1.0,310,299,154,2015,5,9
99,409,1326,0.0,0.0,66.0,31.0,14.0,1.0,1.0,0.0,3,36,5.0,310,100,408,2015,4,25
99,1309,717,0.0,0.0,99.0,67.0,0.0,1.0,0.0,0.0,1,69,3.0,311,100,1305,2015,4,25
99,1122,305,0.0,1.0,75.0,47.0,0.0,2.0,0.0,0.0,7,69,3.0,311,100,1120,2015,4,25
99,789,1996,2.0,0.0,47.0,25.0,0.0,0.0,0.0,0.0,1,13,1.0,304,100,788,2015,4,25
99,1563,2284,0.0,0.0,31.0,20.0,0.0,1.0,0.0,0.0,0,14,1.0,269,100,1558,2015,4,25
99,1265,1073,0.0,0.0,21.0,21.0,3.0,2.0,1.0,0.0,10,69,3.0,311,100,1261,2015,4,25
99,63,1951,0.0,0.0,34.0,65.0,1.0,0.0,1.0,0.0,11,36,2.0,198,100,63,2015,4,25
99,244,298,0.0,0.0,84.0,94.0,0.0,1.0,0.0,0.0,6,69,3.0,311,100,243,2015,4,25
99,1244,569,1.0,0.0,49.0,17.0,3.0,0.0,1.0,0.0,6,58,3.0,106,100,1241,2015,4,25
99,1237,384,0.0,0.0,36.0,17.0,6.0,0.0,0.0,1.0,10,69,3.0,311,100,1234,2015,4,25
99,1622,1029,0.0,0.0,38.0,46.0,2.0,1.0,2.0,1.0,14,69,3.0,311,100,1617,2015,4,25
99,1324,26,0.0,0.0,18.0,27.0,2.0,2.0,1.0,1.0,14,69,3.0,311,100,1320,2015,4,25
105,1004,1401,0.0,0.0,23.0,13.0,1.0,0.0,2.0,0.0,7,58,2.0,162,315,1002,2015,4,18
105,653,382,0.0,0.0,6.0,7.0,1.0,0.0,1.0,0.0,7,36,1.0,164,315,652,2015,4,18
105,1110,468,0.0,0.0,82.0,56.0,0.0,0.0,3.0,0.0,2,43,3.0,249,315,1108,2015,4,18
105,1257,722,0.0,0.0,67.0,28.0,2.0,0.0,0.0,1.0,14,69,3.0,311,315,1253,2015,4,18
105,158,1037,0.0,0.0,27.0,11.0,2.0,0.0,1.0,3.0,6,69,3.0,311,315,157,2015,4,18
105,1253,1708,1.0,0.0,18.0,14.0,0.0,1.0,0.0,0.0,5,13,1.0,305,315,1249,2015,4,18
105,567,454,0.0,0.0,70.0,111.0,0.0,0.0,0.0,0.0,5,13,3.0,269,315,566,2015,4,18
105,67,2079,0.0,0.0,32.0,13.0,3.0,0.0,1.0,0.0,0,35,3.0,142,315,67,2015,4,18
105,1571,785,1.0,0.0,48.0,39.0,2.0,0.0,1.0,0.0,10,35,3.0,232,315,1566,2015,4,18
105,426,1045,0.0,0.0,12.0,11.0,2.0,1.0,0.0,0.0,2,3,1.0,311,315,425,2015,4,18
105,276,657,0.0,0.0,44.0,37.0,3.0,3.0,0.0,0.0,7,32,3.0,311,315,275,2015,4,18
77,1171,762,0.0,0.0,21.0,19.0,0.0,2.0,0.0,1.0,4,5,3.0,221,299,1169,2015,4,11
77,749,953,0.0,0.0,43.0,44.0,0.0,0.0,0.0,0.0,5,69,3.0,311,299,748,2015,4,11
77,1281,2012,0.0,0.0,30.0,17.0,3.0,3.0,0.0,0.0,10,69,3.0,311,299,1277,2015,4,11
77,1081,1052,0.0,0.0,12.0,11.0,0.0,0.0,1.0,0.0,14,36,1.0,101,299,1079,2015,4,11
77,967,1987,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,10,13,1.0,3,299,965,2015,4,11
77,146,773,0.0,0.0,41.0,13.0,10.0,0.0,0.0,2.0,7,69,3.0,311,299,145,2015,4,11
77,1467,1558,0.0,0.0,51.0,47.0,2.0,0.0,0.0,0.0,10,69,3.0,311,299,1462,2015,4,11
77,1674,487,0.0,0.0,17.0,14.0,2.0,1.0,3.0,1.0,2,69,3.0,311,299,1669,2015,4,11
77,103,512,0.0,0.0,83.0,36.0,3.0,1.0,0.0,0.0,4,69,3.0,311,299,103,2015,4,11
77,36,902,0.0,0.0,42.0,32.0,0.0,1.0,1.0,0.0,14,43,2.0,225,299,36,2015,4,11
77,1518,1434,0.0,0.0,31.0,3.0,0.0,0.0,2.0,0.0,6,14,2.0,106,299,1513,2015,4,11
77,1545,1850,0.0,0.0,80.0,37.0,2.0,1.0,1.0,0.0,2,69,3.0,311,299,1540,2015,4,11
55,245,1813,2.0,0.0,27.0,8.0,0.0,0.0,0.0,0.0,2,14,1.0,176,299,244,2015,4,4
55,23,1146,0.0,0.0,55.0,83.0,0.0,0.0,0.0,0.0,6,32,3.0,311,299,23,2015,4,4
55,1124,1602,0.0,0.0,59.0,65.0,4.0,0.0,0.0,0.0,6,69,3.0,311,299,1122,2015,4,4
55,857,1593,0.0,0.0,37.0,0.0,1.0,1.0,0.0,0.0,11,5,1.0,250,299,856,2015,4,4
55,304,1845,0.0,0.0,27.0,24.0,6.0,0.0,1.0,0.0,2,69,3.0,311,299,303,2015,4,4
55,459,606,2.0,0.0,24.0,20.0,0.0,0.0,0.0,0.0,6,13,1.0,236,299,458,2015,4,4
55,978,1337,0.0,0.0,38.0,46.0,2.0,2.0,0.0,0.0,11,69,3.0,311,299,976,2015,4,4
55,60,813,1.0,0.0,31.0,21.0,2.0,2.0,0.0,0.0,6,69,3.0,311,299,60,2015,4,4
55,1573,1992,0.0,0.0,22.0,9.0,1.0,0.0,0.0,0.0,4,14,1.0,308,299,1568,2015,4,4
55,1395,1218,0.0,0.0,50.0,23.0,0.0,2.0,0.0,0.0,7,69,3.0,311,299,1391,2015,4,4
126,410,1917,0.0,0.0,36.0,25.0,5.0,0.0,2.0,0.0,10,69,5.0,311,299,409,2015,3,21
126,496,1173,0.0,0.0,14.0,4.0,0.0,0.0,1.0,0.0,10,43,1.0,272,299,495,2015,3,21
126,970,152,0.0,0.0,12.0,14.0,1.0,0.0,1.0,0.0,6,58,2.0,160,299,968,2015,3,21
126,76,2010,1.0,0.0,15.0,1.0,0.0,0.0,0.0,0.0,11,9,1.0,127,299,76,2015,3,21
126,570,64,0.0,0.0,17.0,29.0,2.0,0.0,2.0,0.0,6,36,3.0,265,299,569,2015,3,21
126,579,114,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2,66,1.0,205,299,578,2015,3,21
126,530,27,0.0,0.0,39.0,34.0,3.0,0.0,0.0,0.0,6,69,3.0,311,299,529,2015,3,21
126,472,1250,1.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,2,13,1.0,102,299,471,2015,3,21
126,965,638,0.0,0.0,25.0,22.0,2.0,0.0,1.0,0.0,6,25,2.0,176,299,963,2015,3,21
126,969,310,0.0,1.0,94.0,44.0,5.0,0.0,0.0,0.0,6,69,3.0,311,299,967,2015,3,21
126,295,1150,0.0,0.0,18.0,0.0,1.0,0.0,1.0,0.0,6,58,1.0,203,299,294,2015,3,21
126,539,219,1.0,0.0,20.0,15.0,2.0,0.0,0.0,0.0,3,13,3.0,105,299,538,2015,3,21
46,1315,151,0.0,0.0,90.0,54.0,9.0,0.0,0.0,0.0,6,69,5.0,311,99,1311,2015,3,14
46,758,325,0.0,0.0,53.0,4.0,0.0,1.0,0.0,0.0,14,14,2.0,268,99,757,2015,3,14
46,799,1499,0.0,0.0,36.0,23.0,9.0,0.0,0.0,0.0,10,69,3.0,311,99,798,2015,3,14
46,66,1902,0.0,1.0,62.0,23.0,0.0,0.0,0.0,0.0,4,69,3.0,311,99,66,2015,3,14
46,608,383,0.0,0.0,50.0,22.0,6.0,0.0,1.0,0.0,3,69,3.0,311,99,607,2015,3,14
46,1407,1943,1.0,0.0,25.0,23.0,0.0,0.0,0.0,0.0,6,13,2.0,104,99,1403,2015,3,14
46,480,1862,0.0,0.0,39.0,16.0,2.0,0.0,0.0,0.0,7,14,2.0,258,99,479,2015,3,14
46,158,538,0.0,0.0,27.0,17.0,1.0,0.0,2.0,0.0,6,58,2.0,169,99,157,2015,3,14
46,698,1165,0.0,0.0,22.0,9.0,2.0,0.0,0.0,0.0,4,14,3.0,203,99,697,2015,3,14
46,1417,1986,1.0,0.0,28.0,39.0,1.0,1.0,0.0,0.0,3,13,2.0,105,99,1413,2015,3,14
46,764,922,1.0,0.0,15.0,6.0,0.0,0.0,0.0,0.0,6,13,1.0,118,99,763,2015,3,14
46,565,1333,0.0,0.0,29.0,8.0,0.0,0.0,0.0,0.0,11,13,2.0,133,99,564,2015,3,14
84,1397,345,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11,36,1.0,9,98,1393,2015,2,28
84,612,1785,0.0,0.0,44.0,40.0,0.0,0.0,0.0,0.0,11,32,3.0,311,98,611,2015,2,28
84,668,1173,0.0,0.0,15.0,7.0,0.0,1.0,1.0,0.0,10,51,2.0,271,98,667,2015,2,28
84,26,1821,0.0,0.0,12.0,10.0,0.0,0.0,0.0,0.0,10,4,1.0,150,98,26,2015,2,28
84,1587,806,0.0,0.0,11.0,2.0,1.0,0.0,2.0,0.0,6,58,1.0,168,98,1582,2015,2,28
84,1366,1471,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,7,58,1.0,111,98,1362,2015,2,28
84,1394,1678,0.0,0.0,16.0,19.0,1.0,0.0,0.0,0.0,0,0,2.0,168,98,1390,2015,2,28
84,1571,603,2.0,0.0,23.0,7.0,0.0,0.0,0.0,0.0,10,13,1.0,148,98,1566,2015,2,28
84,419,1906,0.0,0.0,53.0,7.0,0.0,1.0,0.0,1.0,4,14,2.0,209,98,418,2015,2,28
84,1623,936,0.0,0.0,87.0,87.0,0.0,0.0,0.0,0.0,6,32,3.0,311,98,1618,2015,2,28
84,1083,72,0.0,0.0,41.0,37.0,1.0,2.0,0.0,0.0,2,32,3.0,311,98,1081,2015,2,28
121,533,169,1.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,4,13,1.0,111,299,532,2015,2,22
121,1126,669,0.0,0.0,38.0,31.0,1.0,0.0,0.0,0.0,6,69,3.0,311,299,1124,2015,2,22
121,1431,348,1.0,0.0,4.0,13.0,0.0,0.0,0.0,0.0,7,14,1.0,225,299,1427,2015,2,22
121,16,1909,0.0,0.0,12.0,18.0,3.0,0.0,0.0,0.0,6,32,3.0,311,299,16,2015,2,22
121,538,896,0.0,0.0,44.0,31.0,3.0,2.0,0.0,0.0,0,69,3.0,311,299,537,2015,2,22
121,1437,1976,0.0,0.0,50.0,44.0,1.0,2.0,0.0,0.0,10,69,3.0,311,299,1433,2015,2,22
121,1057,1026,0.0,1.0,6.0,6.0,0.0,0.0,1.0,0.0,11,66,1.0,125,299,1055,2015,2,22
121,1090,2245,1.0,0.0,13.0,8.0,0.0,0.0,0.0,0.0,10,13,1.0,205,299,1088,2015,2,22
121,1164,2112,1.0,0.0,16.0,7.0,0.0,0.0,0.0,0.0,2,13,1.0,190,299,1162,2015,2,22
121,446,438,1.0,0.0,39.0,30.0,0.0,0.0,0.0,0.0,0,69,3.0,311,299,445,2015,2,22
121,649,1180,0.0,0.0,25.0,22.0,3.0,0.0,1.0,0.0,6,69,3.0,311,299,648,2015,2,22
30,162,261,0.0,0.0,57.0,44.0,3.0,2.0,1.0,0.0,10,58,4.0,249,299,161,2015,2,14
30,1110,444,0.0,0.0,57.0,31.0,1.0,0.0,0.0,0.0,2,69,3.0,311,299,1108,2015,2,14
30,1213,1297,0.0,0.0,76.0,10.0,3.0,1.0,1.0,0.0,10,58,3.0,93,299,1211,2015,2,14
30,362,1710,0.0,0.0,61.0,50.0,0.0,1.0,0.0,0.0,7,69,3.0,311,299,361,2015,2,14
30,925,1553,0.0,0.0,62.0,33.0,4.0,3.0,3.0,0.0,6,69,3.0,311,299,923,2015,2,14
30,1338,396,0.0,0.0,19.0,4.0,5.0,0.0,4.0,0.0,3,48,3.0,187,299,1334,2015,2,14
30,478,1857,1.0,0.0,94.0,24.0,2.0,3.0,0.0,0.0,6,69,3.0,311,299,477,2015,2,14
30,258,1036,1.0,0.0,42.0,33.0,0.0,1.0,0.0,1.0,2,14,2.0,310,299,257,2015,2,14
30,1692,2116,0.0,0.0,21.0,43.0,6.0,1.0,0.0,0.0,3,69,3.0,311,299,1687,2015,2,14
30,683,440,0.0,0.0,32.0,12.0,0.0,0.0,1.0,0.0,6,58,2.0,120,299,682,2015,2,14
79,82,1651,0.0,0.0,108.0,77.0,0.0,0.0,0.0,0.0,7,21,5.0,311,97,82,2015,1,31
79,1611,1267,0.0,0.0,27.0,32.0,0.0,0.0,0.0,0.0,10,32,3.0,311,97,1606,2015,1,31
79,23,1068,1.0,0.0,59.0,32.0,1.0,0.0,0.0,0.0,6,14,2.0,225,97,23,2015,1,31
79,1554,2114,0.0,1.0,20.0,26.0,1.0,0.0,2.0,0.0,7,35,2.0,236,97,1549,2015,1,31
79,1556,1139,1.0,0.0,23.0,37.0,0.0,0.0,0.0,0.0,10,9,2.0,34,97,1551,2015,1,31
79,1140,1948,0.0,1.0,23.0,34.0,0.0,1.0,2.0,0.0,11,19,3.0,311,97,1138,2015,1,31
79,417,655,1.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,7,13,1.0,31,97,416,2015,1,31
79,787,871,0.0,0.0,38.0,40.0,0.0,1.0,3.0,0.0,3,69,3.0,311,97,786,2015,1,31
79,1318,2142,0.0,0.0,67.0,29.0,8.0,0.0,0.0,0.0,7,69,3.0,311,97,1314,2015,1,31
79,633,1822,0.0,0.0,21.0,15.0,0.0,0.0,0.0,0.0,7,32,3.0,311,97,632,2015,1,31
79,1559,131,1.0,0.0,20.0,1.0,0.0,0.0,0.0,0.0,7,14,1.0,127,97,1554,2015,1,31
151,105,75,1.0,0.0,30.0,10.0,0.0,0.0,0.0,0.0,5,14,1.0,146,315,105,2015,1,24
151,555,499,1.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,7,13,1.0,81,315,554,2015,1,24
151,1416,1744,0.0,0.0,26.0,35.0,1.0,0.0,0.0,0.0,5,32,3.0,311,315,1412,2015,1,24
151,1434,29,1.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,2,13,1.0,217,315,1430,2015,1,24
151,31,1646,0.0,0.0,87.0,65.0,0.0,0.0,0.0,0.0,10,69,3.0,311,315,31,2015,1,24
151,916,2058,1.0,0.0,14.0,8.0,0.0,0.0,0.0,0.0,10,13,1.0,173,315,914,2015,1,24
151,1022,132,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,2,14,1.0,3,315,1020,2015,1,24
151,1230,2030,1.0,0.0,13.0,4.0,0.0,0.0,1.0,0.0,5,43,1.0,95,315,1227,2015,1,24
151,1019,142,0.0,0.0,37.0,9.0,2.0,0.0,0.0,0.0,6,14,2.0,33,315,1017,2015,1,24
151,1172,1722,0.0,0.0,34.0,2.0,2.0,0.0,0.0,0.0,2,69,3.0,311,315,1170,2015,1,24
151,1635,1304,0.0,0.0,35.0,17.0,4.0,0.0,0.0,0.0,4,69,3.0,311,315,1630,2015,1,24
151,1214,380,0.0,0.0,56.0,39.0,1.0,2.0,4.0,0.0,3,69,3.0,311,315,1212,2015,1,24
26,321,590,1.0,0.0,64.0,32.0,0.0,0.0,0.0,0.0,2,13,2.0,125,299,320,2015,1,18
26,441,218,0.0,0.0,57.0,86.0,1.0,0.0,0.0,0.0,6,69,3.0,311,299,440,2015,1,18
26,1617,1880,1.0,0.0,27.0,10.0,0.0,0.0,0.0,0.0,7,3,1.0,228,299,1612,2015,1,18
26,576,1680,0.0,0.0,38.0,43.0,2.0,0.0,0.0,0.0,6,32,3.0,311,299,575,2015,1,18
26,241,1975,0.0,1.0,49.0,52.0,4.0,0.0,0.0,0.0,10,69,3.0,311,299,240,2015,1,18
26,983,1100,1.0,0.0,29.0,10.0,0.0,0.0,0.0,0.0,10,13,1.0,148,299,981,2015,1,18
26,286,2296,0.0,0.0,47.0,28.0,4.0,0.0,0.0,0.0,6,69,3.0,311,299,285,2015,1,18
26,1255,1998,0.0,0.0,42.0,22.0,3.0,0.0,2.0,0.0,3,69,3.0,311,299,1251,2015,1,18
26,794,753,0.0,0.0,59.0,16.0,4.0,1.0,0.0,1.0,6,14,3.0,125,299,793,2015,1,18
26,255,1974,0.0,0.0,37.0,69.0,5.0,3.0,4.0,0.0,2,39,3.0,294,299,254,2015,1,18
26,1453,1513,1.0,0.0,66.0,100.0,0.0,0.0,0.0,0.0,5,14,3.0,142,299,1448,2015,1,18
26,762,2085,1.0,0.0,58.0,55.0,2.0,0.0,1.0,0.0,3,32,3.0,311,299,761,2015,1,18
79,803,508,0.0,0.0,92.0,58.0,3.0,1.0,0.0,0.0,5,69,5.0,311,96,802,2015,1,3
79,441,1619,0.0,0.0,37.0,15.0,1.0,1.0,2.0,0.0,6,69,3.0,311,96,440,2015,1,3
79,183,1634,0.0,0.0,50.0,30.0,1.0,0.0,0.0,0.0,7,69,3.0,311,96,182,2015,1,3
79,952,1370,0.0,0.0,44.0,23.0,1.0,0.0,0.0,2.0,3,69,3.0,311,96,950,2015,1,3
79,603,1184,0.0,0.0,53.0,42.0,2.0,0.0,0.0,0.0,10,21,3.0,311,96,602,2015,1,3
79,1273,527,1.0,0.0,33.0,21.0,0.0,0.0,0.0,0.0,6,17,2.0,140,96,1269,2015,1,3
79,312,1449,2.0,0.0,49.0,43.0,1.0,0.0,0.0,0.0,0,14,3.0,301,96,311,2015,1,3
79,1485,955,1.0,0.0,12.0,10.0,0.0,0.0,0.0,0.0,4,13,1.0,188,96,1480,2015,1,3
79,504,1854,0.0,0.0,152.0,47.0,1.0,0.0,0.0,0.0,6,69,3.0,311,96,503,2015,1,3
79,1247,1495,0.0,0.0,64.0,33.0,5.0,5.0,0.0,3.0,10,69,3.0,311,96,1244,2015,1,3
79,1057,87,0.0,0.0,85.0,28.0,0.0,0.0,0.0,0.0,11,69,3.0,311,96,1055,2015,1,3
14,1008,305,1.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,7,9,1.0,73,299,1006,2014,12,20
14,1341,1603,1.0,0.0,59.0,58.0,2.0,0.0,1.0,0.0,0,35,3.0,244,299,1337,2014,12,20
14,1266,163,0.0,0.0,62.0,12.0,4.0,1.0,0.0,1.0,5,69,3.0,311,299,1262,2014,12,20
14,1335,677,2.0,0.0,91.0,56.0,1.0,0.0,0.0,0.0,6,14,3.0,308,299,1331,2014,12,20
14,496,1579,0.0,0.0,2.0,2.0,1.0,0.0,1.0,0.0,10,35,1.0,86,299,495,2014,12,20
14,369,165,0.0,1.0,24.0,37.0,0.0,0.0,0.0,0.0,7,3,2.0,72,299,368,2014,12,20
14,1046,876,1.0,0.0,18.0,3.0,0.0,0.0,0.0,0.0,5,14,1.0,130,299,1044,2014,12,20
14,1342,2141,0.0,0.0,48.0,33.0,1.0,0.0,1.0,0.0,2,58,2.0,221,299,1338,2014,12,20
14,594,542,0.0,0.0,30.0,37.0,5.0,1.0,0.0,1.0,2,69,3.0,311,299,593,2014,12,20
14,964,2282,0.0,0.0,25.0,8.0,2.0,1.0,1.0,1.0,0,50,2.0,264,299,962,2014,12,20
14,1571,1439,0.0,0.0,43.0,36.0,1.0,1.0,0.0,0.0,10,32,3.0,311,299,1566,2014,12,20
14,1643,918,0.0,0.0,14.0,15.0,0.0,2.0,0.0,1.0,7,9,1.0,310,299,1638,2014,12,20
118,864,2057,1.0,0.0,123.0,89.0,1.0,1.0,0.0,0.0,4,69,5.0,311,315,863,2014,12,13
118,1315,1630,0.0,0.0,77.0,13.0,2.0,0.0,0.0,0.0,6,69,3.0,311,315,1311,2014,12,13
118,66,2032,0.0,0.0,17.0,2.0,1.0,0.0,0.0,0.0,4,13,1.0,264,315,66,2014,12,13
118,1097,762,1.0,0.0,12.0,6.0,0.0,0.0,0.0,0.0,4,13,1.0,130,315,1095,2014,12,13
118,758,424,1.0,0.0,38.0,27.0,0.0,7.0,0.0,1.0,14,32,3.0,311,315,757,2014,12,13
118,790,2246,0.0,1.0,56.0,22.0,1.0,0.0,1.0,1.0,3,58,3.0,257,315,789,2014,12,13
118,157,1073,0.0,0.0,4.0,2.0,0.0,1.0,0.0,0.0,10,45,1.0,52,315,156,2014,12,13
118,448,951,0.0,0.0,5.0,4.0,0.0,0.0,1.0,0.0,6,58,1.0,123,315,447,2014,12,13
